back_test_date,cal_beta_date,sto_call_number,hold_period,Margin_ratio,beta,Hedge_return,PF_retrun,Future_return
60,10,200000,5,0.1,0.1787691841274429,-1626.7560558067446,-3333.333333333321,1706.5772775265766
60,10,200000,10,0.1,0.1787691841274429,-1661.940800019108,-5666.666666666664,4004.725866647556
60,10,200000,15,0.1,0.1787691841274429,-15.038497019235365,-7000.000000000028,6984.961502980794
60,10,200000,20,0.1,0.1787691841274429,4143.628948262459,-3333.333333333381,7476.96228159584
60,20,200000,5,0.1,0.16073132517559757,-1798.9501639395178,-3333.333333333321,1534.3831693938027
60,20,200000,10,0.1,0.16073132517559757,-2066.0187213676686,-5666.666666666664,3600.6479452989956
60,20,200000,15,0.1,0.16073132517559757,-719.8229988325752,-7000.000000000028,6280.1770011674525
60,20,200000,20,0.1,0.16073132517559757,3389.201435030945,-3333.333333333381,6722.534768364326
60,30,200000,5,0.1,0.42116980338052207,687.2635046381392,-3333.333333333321,4020.596837971461
60,30,200000,10,0.1,0.42116980338052207,3768.2346228443434,-5666.666666666664,9434.901289511008
60,30,200000,15,0.1,0.42116980338052207,9456.163164752768,-7000.000000000028,16456.163164752797
60,30,200000,20,0.1,0.42116980338052207,14281.955058755246,-3333.333333333381,17615.288392088627
60,40,200000,5,0.1,0.5597785390474777,2010.458662184321,-3333.333333333321,5343.791995517641
60,40,200000,10,0.1,0.5597785390474777,6873.2999157141285,-5666.666666666664,12539.966582380795
60,40,200000,15,0.1,0.5597785390474777,14871.95497102024,-7000.000000000028,21871.95497102027
60,40,200000,20,0.1,0.5597785390474777,20079.219802899825,-3333.333333333381,23412.553136233208
60,50,200000,5,0.1,0.5061168096497775,1498.1897915180525,-3333.333333333321,4831.523124851374
60,50,200000,10,0.1,0.5061168096497775,5671.188283237185,-5666.666666666664,11337.854949903849
60,50,200000,15,0.1,0.5061168096497775,12775.256281837323,-7000.000000000028,19775.25628183735
60,50,200000,20,0.1,0.5061168096497775,17834.835634396954,-3333.333333333381,21168.168967730337
60,60,200000,5,0.1,0.3774001335307624,269.42681552963194,-3333.333333333321,3602.7601488629534
60,60,200000,10,0.1,0.3774001335307624,2787.7215110487646,-5666.666666666664,8454.38817771543
60,60,200000,15,0.1,0.3774001335307624,7745.9721137000415,-7000.000000000028,14745.97211370007
60,60,200000,20,0.1,0.3774001335307624,12451.303024726541,-3333.333333333381,15784.636358059923
60,70,200000,5,0.1,0.4894334874756576,1338.9264449017194,-3333.333333333321,4672.259778235041
60,70,200000,10,0.1,0.4894334874756576,5297.454229583494,-5666.666666666664,10964.12089625016
60,70,200000,15,0.1,0.4894334874756576,12123.396937639736,-7000.000000000028,19123.396937639765
60,70,200000,20,0.1,0.4894334874756576,17137.061176027895,-3333.333333333381,20470.394509361275
60,80,200000,5,0.1,0.44233558291266717,889.3175587918222,-3333.333333333321,4222.650892125143
60,80,200000,10,0.1,0.44233558291266717,4242.383146785216,-5666.666666666664,9909.04981345188
60,80,200000,15,0.1,0.44233558291266717,10283.163388164972,-7000.000000000028,17283.163388165
60,80,200000,20,0.1,0.44233558291266717,15167.20682065624,-3333.333333333381,18500.540153989623
60,90,200000,5,0.1,0.4780784290214585,1230.5280940477624,-3333.333333333321,4563.861427381084
60,90,200000,10,0.1,0.4780784290214585,5043.082109853907,-5666.666666666664,10709.748776520573
60,90,200000,15,0.1,0.4780784290214585,11679.726253825824,-7000.000000000028,18679.726253825855
60,90,200000,20,0.1,0.4780784290214585,16662.139593867305,-3333.333333333381,19995.472927200684
60,100,200000,5,0.1,0.449364405405805,956.4165323263511,-3333.333333333321,4289.749865659674
60,100,200000,10,0.1,0.449364405405805,4399.840414310006,-5666.666666666664,10066.507080976671
60,100,200000,15,0.1,0.449364405405805,10557.797155530903,-7000.000000000028,17557.79715553093
60,100,200000,20,0.1,0.449364405405805,15461.185007790322,-3333.333333333381,18794.5183411237
60,110,200000,5,0.1,0.41130679468994324,593.1086501449317,-3333.333333333321,3926.441983478251
60,110,200000,10,0.1,0.41130679468994324,3547.2868894924236,-5666.666666666664,9213.953556159087
60,110,200000,15,0.1,0.41130679468994324,9070.790616662238,-7000.000000000028,16070.790616662267
60,110,200000,20,0.1,0.41130679468994324,13869.437966827716,-3333.333333333381,17202.771300161097
60,120,200000,5,0.1,0.40053241617285384,490.2536214861487,-3333.333333333321,3823.586954819469
60,120,200000,10,0.1,0.40053241617285384,3305.922962286269,-5666.666666666664,8972.589628952936
60,120,200000,15,0.1,0.40053241617285384,8649.808557993996,-7000.000000000028,15649.808557994025
60,120,200000,20,0.1,0.40053241617285384,13418.803131897308,-3333.333333333381,16752.13646523069
60,130,200000,5,0.1,0.403245517916182,516.1535986515697,-3333.333333333321,3849.4869319848913
60,130,200000,10,0.1,0.403245517916182,3366.7009357573993,-5666.666666666664,9033.367602424065
60,130,200000,15,0.1,0.403245517916182,8755.816264653931,-7000.000000000028,15755.81626465396
60,130,200000,20,0.1,0.403245517916182,13532.277719254242,-3333.333333333381,16865.611052587625
